opportunity_id,product,account,deal_stage,engage_date,close_date,close_value
FLANUQCV,gtx plus basic,initech,won,2017-06-19,2017-09-21,1236.0
8MKXIQQK,gtxpro,zencorporation,won,2017-06-19,2017-06-21,5388.0
NDMY5PPT,gtxpro,conecom,lost,2017-06-19,2017-08-27,0.0
E4H6CBPJ,gtxpro,funholding,won,2017-06-19,2017-09-26,5449.0
1FAMR9UR,gtxpro,funholding,won,2017-06-19,2017-06-25,5030.0
SYJKN818,gtxpro,hottechi,won,2017-06-19,2017-08-22,5195.0
VMTPCY5G,mg special,condax,won,2017-06-19,2017-06-25,55.0
CV0BDYMP,mg special,fasehatice,won,2017-06-19,2017-09-29,62.0
7DI7A7G7,gtx basic,sunnamplex,won,2017-06-19,2017-08-19,459.0
WE7YS7HD,gtx basic,y corporation,lost,2017-06-19,2017-08-25,0.0
4DLOXD13,gtx plus basic,y corporation,won,2017-06-19,2017-08-07,1097.0
XN63KZRZ,gtx plus pro,plexzap,won,2017-06-19,2017-09-29,5033.0
LLQCQOCR,gtx plus basic,,engaging,2017-06-19,,
WSG25BZ9,gtxpro,blackzim,won,2017-06-19,2017-09-22,4966.0
6GL2LRUH,mg special,finjob,won,2017-06-19,2017-06-24,52.0
K0G1IB3Q,mg special,doncon,won,2017-06-19,2017-06-27,54.0
54OH0061,gtxpro,,engaging,2017-06-19,,
UYJDOT4Q,gtx plus pro,sonron,won,2017-06-19,2017-09-12,5816.0
VOSSIXSY,mg special,condax,won,2017-06-19,2017-09-03,53.0
ILUMUKG8,mg advanced,plexzap,won,2017-06-19,2017-08-15,3994.0
DYUWF61W,gtx plus pro,warephase,lost,2017-06-19,2017-06-28,0.0
NUNQGOUW,mg special,statholdings,won,2017-06-19,2017-09-04,57.0
CKT1GTY2,mg special,condax,lost,2017-06-19,2017-07-02,0.0
FUHP1IXR,mg advanced,scotfind,won,2017-06-19,2017-08-05,3752.0
TJEEFJG8,gtxpro,condax,won,2017-06-19,2017-09-21,4759.0
ABRQIWS9,gtx basic,statholdings,won,2017-06-19,2017-08-24,555.0
B3K4Z5L0,gtx basic,umbrella corporation,lost,2017-06-19,2017-06-24,0.0
PCVNB0NO,gtx basic,,engaging,2017-06-19,,
IVCON5CU,gtx plus basic,konex,won,2017-06-19,2017-09-20,1213.0
RQXFD7FW,gtxpro,sonron,won,2017-06-19,2017-09-08,4428.0
LUP7FYS5,gtx plus pro,xx zobam,lost,2017-06-20,2017-07-02,0.0
WEKW3XIN,gtx plus pro,condax,engaging,2017-06-20,,
REVQ7DSW,gtxpro,konex,lost,2017-06-20,2017-08-08,0.0
YSNODM63,gtx plus pro,streethex,lost,2017-06-20,2017-06-27,0.0
PN3T4FUG,gtx basic,xx zobam,lost,2017-06-20,2017-09-21,0.0
AQ3HBL9S,gtxpro,iselectrics,lost,2017-06-20,2017-06-25,0.0
VE4LZ8F5,mg special,kan code,won,2017-06-20,2017-08-25,62.0
Q5R1PYJS,gtxpro,bioholding,lost,2017-06-20,2017-09-11,0.0
5AOWZ6AG,mg advanced,silis,won,2017-06-20,2017-08-09,3546.0
E29GOFUV,mg special,sumace,engaging,2017-06-20,,
2MKG6ZDD,gtx basic,domzoom,engaging,2017-06-20,,
RUFJMV3I,mg special,,engaging,2017-06-20,,
3AIA6RL3,gtx plus basic,hottechi,won,2017-06-20,2017-08-20,1132.0
KDPBAHOJ,mg advanced,,engaging,2017-06-20,,
OXPNURPT,gtx basic,cheers,lost,2017-06-20,2017-08-13,0.0
9TRVSW35,mg special,condax,won,2017-06-20,2017-08-19,57.0
GTH3VIDW,mg special,fasehatice,won,2017-06-20,2017-06-23,61.0
WFNKJ2LT,mg special,plusstrip,won,2017-06-20,2017-07-01,57.0
P7GCDFU8,gtx basic,massive dynamic,won,2017-06-20,2017-09-14,649.0
96798U7Y,gtxpro,,engaging,2017-06-20,,
O22J2QPD,gtxpro,donware,lost,2017-06-20,2017-08-15,0.0
ACOJBA02,gtx plus pro,finhigh,won,2017-06-20,2017-07-01,4813.0
2FGEGLVU,mg special,doncon,lost,2017-06-20,2017-06-23,0.0
FQB53DQH,mg special,blackzim,won,2017-06-20,2017-07-01,51.0
1C2V9RAO,mg advanced,goodsilron,won,2017-06-20,2017-09-13,3241.0
MNTTYFR6,mg special,initech,lost,2017-06-20,2017-08-04,0.0
7FN6LV2E,gtx basic,sumace,won,2017-06-20,2017-09-12,592.0
B6Z5NFV0,mg advanced,,engaging,2017-06-20,,
V8I2CE9V,gtx basic,zotware,won,2017-06-20,2017-09-20,506.0
VH6OFWCV,mg advanced,,engaging,2017-06-20,,
1FXXXLJY,gtx basic,labdrill,lost,2017-06-20,2017-09-25,0.0
NYI5VMXK,mg advanced,codehow,won,2017-06-21,2017-09-06,3571.0
OJ1NQRDS,gtx basic,the new york inquirer,lost,2017-06-21,2017-08-30,0.0
Z9W748SJ,mg special,iselectrics,won,2017-06-21,2017-07-03,60.0
LWX9V7HI,mg special,konex,won,2017-06-21,2017-09-15,59.0
PAQOPSR0,gtx basic,silis,won,2017-06-21,2017-06-25,551.0
BJO4VYLK,gtxpro,,engaging,2017-06-21,,
AFQG21L7,gtxpro,funholding,lost,2017-06-21,2017-07-01,0.0
RQJKAR7E,gtxpro,isdom,lost,2017-06-21,2017-07-02,0.0
6BV9IARK,gtxpro,isdom,won,2017-06-21,2017-07-01,4826.0
NTGU3NYS,mg special,green plus,won,2017-06-21,2017-09-30,58.0
3F5AAJZB,gtxpro,gekko co,won,2017-06-21,2017-06-26,5622.0
RJH0CL3Z,mg special,hottechi,lost,2017-06-21,2017-07-02,0.0
EK0KWGQX,mg advanced,dontechi,won,2017-06-21,2017-08-27,3177.0
K33NPCAY,mg special,fasehatice,won,2017-06-21,2017-08-11,56.0
14CNQKX8,gtxpro,,engaging,2017-06-21,,
1LLRNE8G,gtx plus basic,kan code,won,2017-06-21,2017-09-22,990.0
EFWND7VS,gtx basic,warephase,won,2017-06-21,2017-09-30,587.0
IR2D4ZG5,gtx plus pro,bioplex,won,2017-06-21,2017-06-27,6229.0
BYBZJBC9,mg special,warephase,lost,2017-06-21,2017-08-02,0.0
BO8DSRV7,gtx plus basic,xx holding,won,2017-06-21,2017-09-23,1027.0
LD1HNIUL,mg advanced,scotfind,won,2017-06-21,2017-06-23,3559.0
RX39Z0P1,gtx basic,green plus,won,2017-06-21,2017-08-28,506.0
PFHUAJ47,mg special,gogozoom,lost,2017-06-22,2017-07-03,0.0
CKJZ86N6,mg advanced,genco pura olive oil company,lost,2017-06-22,2017-08-11,0.0
ASC1OWNE,gtx plus pro,stanredtax,won,2017-06-22,2017-09-12,6250.0
WCEPUBH5,mg advanced,hottechi,won,2017-06-22,2017-09-12,3510.0
VHZFABAC,mg special,,engaging,2017-06-22,,
VMIMPP6H,gtx plus basic,umbrella corporation,won,2017-06-22,2017-09-11,1078.0
B0XO4WY7,gtx basic,massive dynamic,won,2017-06-22,2017-07-02,553.0
VYPIKMKO,gtx basic,toughzap,won,2017-06-22,2017-08-27,612.0
VCD47XNB,gtx plus basic,funholding,won,2017-06-22,2017-06-26,1033.0
8QH99OEZ,gtx plus basic,inity,won,2017-06-22,2017-09-13,1051.0
1DMERFNB,gtx basic,y corporation,won,2017-06-22,2017-09-22,628.0
FR8FT0ZX,gtx plus pro,green plus,won,2017-06-22,2017-09-04,4916.0
DG7LABPD,mg advanced,stanredtax,won,2017-06-22,2017-09-28,3590.0
ZMYUFTS9,mg advanced,domzoom,won,2017-06-22,2017-08-16,3207.0
P60EK5NN,mg advanced,zumgoity,won,2017-06-22,2017-09-21,2739.0
YRYMSUE3,gtx basic,gogozoom,won,2017-06-22,2017-07-03,557.0
UZOTC90C,gtxpro,yearin,won,2017-06-22,2017-06-30,5302.0
5AAN00N1,mg special,domzoom,lost,2017-06-22,2017-08-26,0.0
JFHKBG40,mg advanced,zumgoity,won,2017-06-22,2017-07-01,3465.0
10THTNLC,gtx plus basic,,engaging,2017-06-22,,
RJD0D0GD,gtxpro,zoomit,won,2017-06-22,2017-09-06,4356.0
L9IXFTIL,gtxpro,gekko co,won,2017-06-23,2017-09-21,5301.0
QU6CFZ22,mg advanced,,engaging,2017-06-23,,
HPBCTTV3,mg advanced,rangreen,lost,2017-06-23,2017-07-04,0.0
48FB5MD2,mg special,treequote,won,2017-06-23,2017-07-05,66.0
EJZM1INM,gtx basic,vehement capital partners,lost,2017-06-23,2017-07-03,0.0
FKNT3I12,gtxpro,acme corporation,lost,2017-06-23,2017-07-01,0.0
BLY5FD3N,gtx plus pro,iselectrics,won,2017-06-23,2017-07-01,5640.0
LXLU6LFC,mg advanced,kinnamplus,lost,2017-06-23,2017-08-30,0.0
A60QAIT3,gtx plus basic,kan code,won,2017-06-23,2017-09-28,1291.0
RQ3BV2I5,gtxpro,mathtouch,won,2017-06-23,2017-09-27,3729.0
W8CSV90F,gtxpro,treequote,lost,2017-06-23,2017-08-23,0.0
0W6S0ODT,mg special,conecom,won,2017-06-23,2017-07-03,49.0
408AHOYL,mg advanced,singletechno,lost,2017-06-23,2017-07-03,0.0
557JX4BM,gtx plus basic,plusstrip,won,2017-06-23,2017-09-12,1099.0
QPZFP9WT,gtxpro,labdrill,lost,2017-06-23,2017-07-04,0.0
L5T284M7,mg advanced,condax,lost,2017-06-23,2017-07-03,0.0
G17TENJ4,mg advanced,konmatfix,lost,2017-06-23,2017-09-22,0.0
VRSTX620,gtx plus basic,condax,won,2017-06-23,2017-07-02,932.0
Y9VWZ93C,gtx basic,silis,lost,2017-06-23,2017-07-01,0.0
Y6IIUECA,gtx plus basic,donquadtech,won,2017-06-23,2017-07-04,880.0
LXWQDEU3,gtxpro,ganjaflex,won,2017-06-23,2017-09-18,4801.0
P1E4KWF7,mg special,konex,won,2017-06-23,2017-07-01,59.0
BN84DD6H,mg special,finhigh,lost,2017-06-23,2017-07-05,0.0
R8MZ10BW,mg special,ron tech,won,2017-06-23,2017-09-29,52.0
PI8RROK0,mg advanced,stanredtax,won,2017-06-23,2017-09-21,2949.0
GID40O2B,gtxpro,doncon,lost,2017-06-23,2017-07-06,0.0
BJOY31DL,mg special,betasoloin,engaging,2017-06-23,,
KDRIBXNQ,mg special,konex,won,2017-06-23,2017-08-15,50.0
TCK6V290,mg advanced,plussunin,won,2017-06-23,2017-06-30,3863.0
O9WYT5ST,gtxpro,kan code,engaging,2017-06-23,,
VFZ5GB3W,gtx basic,golddex,lost,2017-06-23,2017-07-04,0.0
UKSS5YPE,mg special,stanredtax,won,2017-06-24,2017-07-02,64.0
EBLSL27F,gtx plus pro,,engaging,2017-06-24,,
13FIM9V3,gtxpro,,engaging,2017-06-24,,
RDDUG8VD,gtx plus basic,umbrella corporation,lost,2017-06-24,2017-07-03,0.0
Z3QJESWJ,gtx plus pro,kinnamplus,won,2017-06-24,2017-08-22,5038.0
PYIQ65W0,gtxpro,zotware,won,2017-06-24,2017-07-02,5088.0
RGRUF328,mg special,statholdings,won,2017-06-24,2017-08-14,48.0
TLSSOOVB,gtx plus basic,dalttechnology,lost,2017-06-24,2017-07-04,0.0
74KGIZW4,gtxpro,betasoloin,engaging,2017-06-24,,
2YBEN3MV,gtx plus basic,green plus,lost,2017-06-24,2017-09-08,0.0
EFA9E6WV,gtx plus pro,lexiqvolax,won,2017-06-24,2017-09-30,5056.0
YTSX7IW3,mg special,blackzim,won,2017-06-24,2017-07-02,59.0
86DMJ7GA,gtx plus basic,cheers,lost,2017-06-24,2017-08-20,0.0
CMD0758L,gtx basic,faxquote,won,2017-06-24,2017-08-21,562.0
CM5MFWCO,mg special,codehow,won,2017-06-24,2017-09-10,63.0
0MNAGD91,mg advanced,betatech,won,2017-06-24,2017-07-05,3355.0
HSYU33MS,mg special,,engaging,2017-06-24,,
9S749GJD,mg advanced,bluth company,lost,2017-06-24,2017-07-05,0.0
LBZY9VUG,mg special,massive dynamic,won,2017-06-24,2017-09-17,55.0
6UUTR15S,gtx plus pro,newex,won,2017-06-24,2017-09-23,4059.0
DVPYKS4A,mg advanced,bubba gump,lost,2017-06-25,2017-07-04,0.0
9SRU5CI6,gtx plus basic,codehow,won,2017-06-25,2017-08-09,1128.0
Z6R4KJFU,gtxpro,,engaging,2017-06-25,,
GZ5M7MIQ,gtx plus basic,conecom,lost,2017-06-25,2017-07-01,0.0
CM2GVLV6,gtx plus pro,ron tech,won,2017-06-25,2017-07-08,5536.0
NZB45UZX,gtxpro,genco pura olive oil company,won,2017-06-25,2017-09-03,4964.0
T2J83GFD,mg special,domzoom,won,2017-06-25,2017-07-03,54.0
28S2Z15A,mg special,ron tech,won,2017-06-25,2017-08-02,56.0
WOJBLO4B,gtx plus pro,vehement capital partners,lost,2017-06-25,2017-07-02,0.0
788SW6EX,gtxpro,gekko co,lost,2017-06-25,2017-08-19,0.0
EUOA0E47,mg advanced,zotware,won,2017-06-25,2017-07-05,3423.0
S9ZUMLSY,mg special,j texon,lost,2017-06-25,2017-09-13,0.0
0UCQUW6U,mg advanced,umbrella corporation,lost,2017-06-25,2017-07-07,0.0
07FRJ44N,gtx plus pro,cancity,lost,2017-06-25,2017-07-03,0.0
NMN9DVEV,gtx plus basic,rangreen,won,2017-06-25,2017-09-14,1102.0
95V8BLR2,gtx basic,goodsilron,won,2017-06-25,2017-09-22,519.0
BDGB4NS0,gtx plus pro,hatfan,lost,2017-06-25,2017-07-02,0.0
SPHS260Y,mg special,hatfan,lost,2017-06-25,2017-08-27,0.0
O9L7KMPU,gtx plus basic,isdom,lost,2017-06-25,2017-08-27,0.0
FGES2PQ2,mg advanced,bioholding,lost,2017-06-25,2017-07-04,0.0
81DXTTI5,gtx plus pro,isdom,won,2017-06-25,2017-07-03,5536.0
JGG9CO2Y,gtx plus pro,betatech,lost,2017-06-25,2017-08-14,0.0
95B6AKI1,gtx plus basic,warephase,won,2017-06-25,2017-07-02,839.0
N1G2CFCB,gtx basic,dalttechnology,won,2017-06-25,2017-09-06,500.0
40VSPND6,mg advanced,rangreen,won,2017-06-25,2017-09-24,3679.0
QWYRCDA8,gtx plus basic,treequote,lost,2017-06-25,2017-07-05,0.0
00ZD3M4J,gtxpro,plussunin,lost,2017-06-25,2017-07-04,0.0
24REVMX7,gtx basic,,engaging,2017-06-25,,
AW4PSTWR,gtx basic,ron tech,engaging,2017-06-25,,
CJZFFC91,mg special,codehow,lost,2017-06-25,2017-08-07,0.0
2FNTCPOU,gtx plus pro,,engaging,2017-06-25,,
A8QRKXG3,gtxpro,,engaging,2017-06-25,,
3PD8YBPK,gtx basic,scotfind,lost,2017-06-25,2017-07-04,0.0
KBG5R0WH,gtx plus pro,blackzim,lost,2017-06-25,2017-07-02,0.0
7RPM84Y4,mg advanced,goodsilron,won,2017-06-25,2017-06-30,3815.0
LFN6XPK7,mg advanced,sunnamplex,won,2017-06-25,2017-06-27,2753.0
S2SC8AP7,mg special,,engaging,2017-06-25,,
18LZY55R,mg special,xx zobam,won,2017-06-25,2017-07-02,60.0
E88W1Z0H,gtx basic,kan code,lost,2017-06-25,2017-07-02,0.0
UQALCAIV,gtx plus basic,rantouch,won,2017-06-25,2017-07-03,1137.0
6E2Y3HKI,gtx plus pro,yearin,won,2017-06-26,2017-07-04,5201.0
YWKFH7VT,gtx basic,mathtouch,lost,2017-06-26,2017-09-27,0.0
MF4299DQ,mg advanced,bluth company,lost,2017-06-26,2017-07-03,0.0
ZRZI054E,gtx basic,toughzap,won,2017-06-26,2017-07-06,612.0
CN69EYQ1,gtx plus pro,donquadtech,won,2017-06-26,2017-09-11,4905.0
ZT52DT8H,mg advanced,,engaging,2017-06-26,,
KX80WC22,mg special,the new york inquirer,lost,2017-06-26,2017-07-07,0.0
YQ6VELF1,gtxpro,streethex,lost,2017-06-26,2017-07-03,0.0
NX4ODZY2,gtx plus basic,streethex,won,2017-06-26,2017-08-31,1028.0
L2QMWU4H,gtx plus pro,codehow,won,2017-06-26,2017-09-12,4430.0
0MPEK4ZA,gtx plus basic,donquadtech,lost,2017-06-26,2017-09-18,0.0
TP0SU68U,gtx plus basic,opentech,lost,2017-06-26,2017-07-09,0.0
8U7LNL7U,gtxpro,zathunicon,lost,2017-06-26,2017-07-03,0.0
XVYL67FL,gtx basic,bioplex,won,2017-06-26,2017-07-06,541.0
AIN2RE2H,gtxpro,groovestreet,lost,2017-06-26,2017-07-05,0.0
G1303HIC,gtxpro,cancity,won,2017-06-26,2017-07-02,5081.0
HVDQ4EEA,mg advanced,rangreen,won,2017-06-26,2017-06-28,3478.0
2RB900SL,gtxpro,j texon,won,2017-06-26,2017-09-15,5541.0
AUS25SFH,gtx basic,cancity,won,2017-06-26,2017-07-03,504.0
ND0OV6MQ,gtx plus basic,,engaging,2017-06-26,,
O6DSGX6P,gtx basic,bioholding,lost,2017-06-26,2017-08-10,0.0
2MBFRRGW,gtx basic,dontechi,lost,2017-06-26,2017-07-03,0.0
Q3HYAWDW,mg advanced,golddex,won,2017-06-26,2017-08-24,3838.0
94TA0AWF,gtx plus pro,scottech,won,2017-06-26,2017-08-26,5217.0
G1XX0IB4,gtx plus pro,streethex,won,2017-06-26,2017-07-05,4181.0
VIMY08JH,gtx basic,hatfan,won,2017-06-26,2017-07-06,518.0
WPTNE0QN,gtx basic,streethex,won,2017-06-26,2017-09-17,533.0
DLGW8Y7B,mg advanced,singletechno,won,2017-06-26,2017-08-03,3855.0
YSOUU0T0,gtx basic,plusstrip,lost,2017-06-26,2017-07-07,0.0
23NAJF9W,gtxpro,plussunin,engaging,2017-06-26,,
HM4TKVET,gtx basic,nam zim,won,2017-06-26,2017-07-04,617.0
Q81Q0PJK,gtx plus basic,warephase,won,2017-06-27,2017-07-06,991.0
3BEPEWRS,gtxpro,opentech,lost,2017-06-27,2017-08-24,0.0
Y5HR9J3G,gtx basic,domzoom,won,2017-06-27,2017-08-01,513.0
STYLQ47K,gtx plus pro,ganjaflex,won,2017-06-27,2017-07-07,5121.0
HTF7TYQS,gtxpro,,engaging,2017-06-27,,
W07JMUG9,mg advanced,kan code,lost,2017-06-27,2017-07-01,0.0
L8CG1IQO,gtx basic,condax,lost,2017-06-27,2017-07-06,0.0
6CFONO4W,gtxpro,zumgoity,won,2017-06-27,2017-07-06,4635.0
AMGC18DS,gtx plus pro,zotware,lost,2017-06-27,2017-09-08,0.0
RKT3WVBC,gtx basic,iselectrics,won,2017-06-27,2017-09-20,470.0
H5ZSM3IR,mg special,isdom,lost,2017-06-27,2017-09-01,0.0
07WKR17A,gtx plus pro,treequote,won,2017-06-27,2017-09-17,6193.0
7GM1XD9W,gtxpro,faxquote,won,2017-06-27,2017-09-16,4277.0
QM6GJ78P,mg special,blackzim,won,2017-06-27,2017-07-07,59.0
L582YMSV,gtxpro,xx holding,lost,2017-06-27,2017-09-08,0.0
EQS3UNXX,gtx basic,condax,lost,2017-06-27,2017-07-06,0.0
DZR5L7XQ,gtxpro,green plus,lost,2017-06-27,2017-07-05,0.0
DQ0DSK7P,gtx plus basic,globex corporation,won,2017-06-27,2017-07-02,1176.0
CGEXH2QO,gtx plus pro,finhigh,lost,2017-06-27,2017-07-08,0.0
MIX6JTSN,gtx basic,statholdings,won,2017-06-27,2017-07-05,541.0
9KYX5G9K,gtx plus pro,domzoom,won,2017-06-27,2017-07-01,4766.0
FG29YOWT,mg advanced,iselectrics,lost,2017-06-27,2017-09-06,0.0
KWYKKVJC,gtxpro,vehement capital partners,won,2017-06-27,2017-07-01,4785.0
T7TDUK3T,mg advanced,rangreen,won,2017-06-27,2017-09-12,3046.0
42YPT5L7,mg advanced,ron tech,won,2017-06-27,2017-07-04,3548.0
99I4V65G,mg advanced,rantouch,lost,2017-06-27,2017-07-06,0.0
ACZQMAR4,mg advanced,rantouch,won,2017-06-27,2017-07-07,3615.0
R443AUAG,gtxpro,,engaging,2017-06-27,,
TP9IE6PV,gtx basic,genco pura olive oil company,won,2017-06-28,2017-09-11,631.0
E5CD0W5M,gtx basic,kan code,lost,2017-06-28,2017-07-01,0.0
HKH717ED,gtx basic,hottechi,lost,2017-06-28,2017-08-11,0.0
DAW2JTP5,mg special,genco pura olive oil company,lost,2017-06-28,2017-07-07,0.0
HBMOSBAK,gtxpro,massive dynamic,lost,2017-06-28,2017-08-14,0.0
V0V6O05H,gtxpro,condax,lost,2017-06-28,2017-07-07,0.0
3DY60YA7,gtxpro,stanredtax,lost,2017-06-28,2017-07-06,0.0
8H19L55Y,gtxpro,streethex,won,2017-06-28,2017-07-07,4162.0
TPNU79C1,mg special,toughzap,won,2017-06-28,2017-09-29,54.0
TFQR150O,gtxpro,iselectrics,won,2017-06-28,2017-07-02,5064.0
9MM27P8C,mg advanced,kan code,lost,2017-06-28,2017-07-07,0.0
MMWD47ZY,gtx plus basic,konmatfix,lost,2017-06-28,2017-08-29,0.0
JFIBKWMQ,mg special,konmatfix,lost,2017-06-28,2017-07-09,0.0
6FUPOO3I,mg advanced,conecom,won,2017-06-28,2017-07-07,3865.0
29VR6EL4,mg advanced,konex,lost,2017-06-28,2017-09-14,0.0
L45N3D2E,gtxpro,plexzap,lost,2017-06-28,2017-07-04,0.0
K1OBT27J,gtx basic,xx holding,won,2017-06-28,2017-08-10,553.0
OZL7CDMQ,gtx plus basic,finhigh,lost,2017-06-28,2017-07-03,0.0
LZ6PSZ4T,mg advanced,dontechi,lost,2017-06-28,2017-07-05,0.0
5CFCTZ5K,gtx basic,ron tech,won,2017-06-28,2017-09-02,501.0
EG5M02ZV,gtx basic,j texon,won,2017-06-28,2017-09-27,539.0
5UKQ16DK,gtx plus basic,singletechno,won,2017-06-28,2017-07-04,1028.0
C9M5B1N6,gtxpro,nam zim,won,2017-06-28,2017-09-13,3951.0
ZS4PKX65,gtx basic,finhigh,won,2017-06-28,2017-08-11,560.0
PYLS9RJH,gtx plus pro,goodsilron,lost,2017-06-28,2017-07-05,0.0
X2ZONP2D,gtx plus pro,betatech,lost,2017-06-28,2017-08-24,0.0
Y5CP83V4,gtx basic,isdom,won,2017-06-28,2017-09-30,530.0
V71FMJBD,mg advanced,,engaging,2017-06-28,,
9Y2HDGST,gtx basic,dontechi,won,2017-06-28,2017-07-02,462.0
7R0G2LC1,gtx plus basic,blackzim,won,2017-06-28,2017-09-07,1211.0
8FX574BJ,gtxpro,scotfind,won,2017-06-28,2017-07-03,4264.0
AU5Q1XCW,mg advanced,faxquote,won,2017-06-28,2017-09-09,3104.0
SZAMHBGA,mg advanced,nam zim,engaging,2017-06-28,,
CUMYWQYP,mg special,gekko co,won,2017-06-28,2017-09-30,56.0
29ZDUK49,gtx plus basic,betatech,won,2017-06-29,2017-07-10,1047.0
VLVP8FPJ,mg advanced,iselectrics,lost,2017-06-29,2017-07-08,0.0
ZD1X3R4G,gtx plus basic,,engaging,2017-06-29,,
SNGS64S7,gtxpro,statholdings,lost,2017-06-29,2017-07-06,0.0
CMCVD0N8,gtxpro,warephase,won,2017-06-29,2017-07-08,5321.0
NNKWGFDH,mg special,globex corporation,won,2017-06-29,2017-07-06,57.0
YC6QEUJN,gtx plus basic,kan code,won,2017-06-29,2017-07-08,950.0
794XWMYE,mg special,mathtouch,won,2017-06-29,2017-09-07,61.0
FHK0BBGK,mg special,xx zobam,won,2017-06-29,2017-07-08,62.0
461LIUS7,gtx plus basic,isdom,won,2017-06-29,2017-07-07,1105.0
Y9SCLUH8,gtx plus basic,ron tech,won,2017-06-29,2017-09-02,835.0
J75Y9C75,gtx plus basic,rantouch,won,2017-06-29,2017-08-28,1104.0
PUP6JDT9,mg advanced,kan code,won,2017-06-29,2017-09-12,3464.0
EMUG64GW,gtx basic,,engaging,2017-06-29,,
88AA2RK1,gtx basic,sonron,lost,2017-06-29,2017-07-06,0.0
4F222JU9,mg special,scottech,lost,2017-06-29,2017-08-31,0.0
CBYRECX6,mg advanced,streethex,lost,2017-06-29,2017-07-06,0.0
XYRO1TLJ,gtxpro,,engaging,2017-06-29,,
QXT65QTI,gtx basic,hottechi,lost,2017-06-29,2017-07-10,0.0
8RTR1VMP,mg special,condax,lost,2017-06-29,2017-07-06,0.0
T7RA32XV,mg special,singletechno,lost,2017-06-29,2017-07-06,0.0
8IYVJKT4,gtxpro,dalttechnology,lost,2017-06-29,2017-07-10,0.0
G087QT6R,mg advanced,rundofase,won,2017-06-29,2017-07-06,3676.0
JT1UUOXN,gtxpro,konmatfix,lost,2017-06-29,2017-07-08,0.0
PUTILZZG,gtx basic,treequote,won,2017-06-29,2017-08-09,568.0
QU7MSL36,gtxpro,plussunin,won,2017-06-29,2017-07-09,4837.0
FEGSJ8QI,gtxpro,sonron,won,2017-06-29,2017-08-19,4936.0
1SKIPYI7,mg special,groovestreet,won,2017-06-29,2017-09-03,55.0
66Q03Q2P,gtx basic,konmatfix,won,2017-06-29,2017-07-10,466.0
T4FR3FAC,mg advanced,,engaging,2017-06-29,,
Z1NWKS9A,mg special,finjob,lost,2017-06-29,2017-07-05,0.0
ZZCKQ2JV,gtxpro,newex,won,2017-06-29,2017-07-04,4856.0
F3G00C56,mg advanced,plexzap,won,2017-06-29,2017-07-08,3562.0
9824T94P,gtxpro,mathtouch,won,2017-06-29,2017-07-09,5159.0
B8TD9HCN,mg advanced,kinnamplus,won,2017-06-29,2017-07-11,3172.0
PEFTXK4Q,mg advanced,kinnamplus,won,2017-06-29,2017-09-10,3350.0
LUIEQRMQ,gtx basic,goodsilron,won,2017-06-29,2017-07-10,595.0
8QOUXQEV,gtx basic,betatech,won,2017-06-30,2017-09-27,560.0
BMH2FEGF,gtx plus basic,,engaging,2017-06-30,,
6SC26SGG,gtx plus basic,yearin,won,2017-06-30,2017-07-02,1167.0
GITEQ8VZ,gtx plus pro,initech,lost,2017-06-30,2017-07-10,0.0
2Y9R7T2W,mg advanced,betasoloin,won,2017-06-30,2017-09-26,3280.0
8U5GBXK1,mg advanced,genco pura olive oil company,won,2017-06-30,2017-09-15,3427.0
THI3LNT0,gtx basic,silis,lost,2017-06-30,2017-07-12,0.0
KTLIR2ZX,gtx plus basic,plussunin,lost,2017-06-30,2017-07-08,0.0
G2EECJNG,gtx plus basic,iselectrics,won,2017-06-30,2017-09-27,940.0
UZN5JBF3,gtx basic,warephase,won,2017-06-30,2017-09-29,565.0
2CZVRGQ4,gtxpro,conecom,won,2017-06-30,2017-07-06,4749.0
K5D2IP27,mg special,labdrill,won,2017-06-30,2017-07-09,51.0
PTKOWYW6,mg special,statholdings,lost,2017-06-30,2017-08-28,0.0
3T23AW36,gtx plus basic,,engaging,2017-06-30,,
G3DIX74Y,gtxpro,y corporation,lost,2017-06-30,2017-07-08,0.0
4F8MNVNP,gtx basic,warephase,lost,2017-06-30,2017-07-07,0.0
7UL8T1BZ,mg special,doncon,lost,2017-06-30,2017-07-01,0.0
4HP16LRH,mg advanced,konmatfix,won,2017-06-30,2017-07-09,3699.0
MNTHSHH6,gtx plus pro,cheers,won,2017-06-30,2017-07-07,5909.0
Q7C5MJ4W,gtx basic,condax,lost,2017-06-30,2017-11-01,0.0
ON9H54WD,gtxpro,dontechi,lost,2017-06-30,2017-07-01,0.0
8M3H9UME,gtx plus pro,condax,lost,2017-06-30,2017-07-07,0.0
5J1C46RJ,gtx plus pro,massive dynamic,won,2017-06-30,2017-09-19,5927.0
0BSYDRMT,mg special,bluth company,won,2017-06-30,2017-09-18,60.0
NKERC6IA,mg advanced,zencorporation,won,2017-06-30,2017-07-11,3351.0
H6AN87LE,mg special,nam zim,won,2017-06-30,2017-07-09,64.0
1SSFC7XZ,mg advanced,donquadtech,lost,2017-06-30,2017-07-02,0.0
0XK80WX8,mg special,dambase,won,2017-06-30,2017-07-11,47.0
X4ARE2PT,mg special,dontechi,won,2017-06-30,2017-07-01,53.0
KCIFANLK,gtx basic,y corporation,lost,2017-06-30,2017-07-12,0.0
